match_id,season,player,impact_score,batting_raw,bowling_raw,fielding_raw,batting_z,bowling_z,fielding_z,balls_faced,balls_bowled,is_batter,is_bowler
1254060,2021.0,Harbhajan Singh,0.04391496802752547,0.0,0.04080812141923751,0.0,2.6793213476515095e-17,0.15877547360201522,-0.6069612302279164,0.0,6.0,False,True
1254060,2021.0,JM Bairstow,-0.04056019959777081,0.41228849198661077,0.0,0.0,0.059392923454607824,0.14155257299019608,-0.6069612302279164,41.0,0.0,True,False
1254060,2021.0,KD Karthik,0.9224613536728455,6.495597161665383,0.0,1.0,0.935734352311945,0.14155257299019608,0.8472476947179489,10.0,0.0,True,False
1254060,2021.0,M Prasidh Krishna,-0.22513929759859985,0.0,-0.7091918785807625,0.0,2.6793213476515095e-17,-0.1577589565463675,-0.6069612302279164,0.0,24.0,False,True
1254060,2021.0,MK Pandey,-0.20621083509609983,-2.721950843724021,0.0,1.0,-0.39211528153387315,0.14155257299019608,0.8472476947179489,46.0,0.0,True,False
1254060,2021.0,Mohammad Nabi,-0.3793135007368063,-4.773685773291676,0.04080812141923751,0.0,-0.6876814639266484,0.15877547360201522,-0.6069612302279164,13.0,24.0,True,True
1254060,2021.0,N Rana,0.564285555397001,3.5704762560309034,0.0,1.0,0.5143510602227161,0.14155257299019608,0.8472476947179489,56.0,0.0,True,False
1254060,2021.0,PJ Cummins,0.22328447844494237,0.0,0.5408081214192375,0.0,2.6793213476515095e-17,0.36979842703427035,-0.6069612302279164,0.0,24.0,False,True
1254060,2021.0,RA Tripathi,1.6828313454511927,14.486742046031791,0.0,0.0,2.0869123882180944,0.14155257299019608,-0.6069612302279164,29.0,0.0,True,False
1254060,2021.0,Rashid Khan,0.7613930096971929,0.0,2.0408081214192375,0.0,2.6793213476515095e-17,1.0028672873310358,-0.6069612302279164,0.0,24.0,False,True
1254060,2021.0,Sandeep Sharma,-1.271461441700198,0.0,-3.6258585452474286,0.0,2.6793213476515095e-17,-1.388726184901189,-0.6069612302279164,0.0,18.0,False,True
1254060,2021.0,Shakib Al Hasan,-0.5632997144184745,-6.30264170300077,-0.4591918785807625,0.0,-0.9079378238874061,-0.052247479830239925,-0.6069612302279164,6.0,24.0,True,True
1254060,2021.0,Shubman Gill,-0.4037246059236558,-2.553572971126718,0.0,0.0,-0.36785931928172744,0.14155257299019608,-0.6069612302279164,13.0,0.0,True,False
1254060,2021.0,T Natarajan,-0.4045088080160167,0.0,-1.2091918785807625,0.0,2.6793213476515095e-17,-0.36878190997862265,-0.6069612302279164,0.0,24.0,False,True
