season,player,avg_impact,matches_played,avg_batting_z,avg_bowling_z,bowled_matches
2024.0,Sandeep Sharma,0.32250007367354916,10,2.6793213476515095e-17,0.3838726149540997,10
2024.0,P Simran Singh,0.30539303579223065,14,0.448066365195628,,0
2024.0,SO Hetmyer,0.29809794053876487,11,0.07825019824710781,,0
2024.0,SV Samson,0.296119682820404,15,0.28440349983529994,,0
2024.0,TA Boult,0.27901630347320344,15,-0.10378848495483663,0.3733569386617886,15
2024.0,Ishan Kishan,0.26970783760698075,14,0.2044497684935964,,0
2024.0,Tilak Varma,0.2658411250362767,13,0.22246114361965935,,0
2024.0,SD Hope,0.26240471345270744,9,0.21622492950181643,,0
2024.0,Ashutosh Sharma,0.2227559566825888,10,0.233126846373382,,0
2024.0,R Parag,0.2126959874965313,15,0.15134091088200083,0.14559615221450073,2
2024.0,RA Jadeja,0.17932358187301825,14,-0.054587563283217753,0.2991455129134803,14
2024.0,DJ Hooda,0.17670262564801825,10,0.018689651786354674,0.2367096880572519,2
2024.0,Shubman Gill,0.17520388668688258,12,0.2918475995991137,,0
2024.0,VR Iyer,0.17499865086273525,13,0.4834995650655126,-0.4541460590328007,1
2024.0,S Dube,0.16396285678406888,14,0.3219699447553487,-0.03809403705089268,1
2024.0,SS Iyer,0.13449859117939503,14,0.0637104314142417,,0
2024.0,JM Sharma,0.13442153555302036,14,-0.16739779482450087,,0
2024.0,RG Sharma,0.12735523184848507,14,0.20194939606149379,,0
2024.0,R Ashwin,0.1248195081412647,14,-0.16164897517203647,0.31534222522224464,14
2024.0,RK Singh,0.11204177069873995,12,0.01862270108742293,,0
2024.0,AR Patel,0.11167597411665994,14,-0.24257522663987144,0.13523825759207048,14
2024.0,MP Stoinis,0.08060375384237917,14,0.1919151742297963,0.16770453360101092,7
2024.0,TH David,0.07869461134362428,12,-0.1204079028070373,,0
2024.0,Harshit Rana,0.06367486276909301,11,2.6793213476515092e-17,0.11203374375512794,11
2024.0,Yash Dayal,0.05765181817671394,14,2.6793213476515095e-17,0.10161501537689913,14
2024.0,MK Lomror,0.05374018083879132,10,0.2408185821424448,-0.22327726226795738,1
2024.0,Noor Ahmad,0.04268489465632885,10,-0.12898783811607867,0.18606039717268527,10
2024.0,DA Miller,0.03986446328703109,9,-0.017073229027491713,,0
2024.0,RD Gaikwad,0.025268771880911638,14,0.04518694925226792,,0
2024.0,KL Rahul,0.016922379572287743,14,-0.18459671101859693,,0
2024.0,DJ Mitchell,0.009593697145628197,13,0.05683521990975141,-0.024209126703521752,2
2024.0,Kuldeep Yadav,0.008623162228962906,11,-0.2597910127773002,0.2333768862110131,11
2024.0,MM Ali,-0.01075144224010191,8,-0.2913057998302272,0.12395774018195799,4
2024.0,Dhruv Jurel,-0.02343133186547833,11,-0.17708057185078904,,0
2024.0,C Green,-0.025932600888803187,13,-0.04315990335440292,0.13524325270778756,13
2024.0,PJ Cummins,-0.03689539517848997,16,-0.10565746412529123,-0.07460095876465245,16
2024.0,B Sai Sudharsan,-0.03752945869350355,12,0.04157307562218896,,0
2024.0,Mohammed Siraj,-0.0393965854426695,14,-0.020105815412591117,-0.01891313881515331,14
2024.0,R Tewatia,-0.04480788984397461,11,-0.23962672426518192,,0
2024.0,Rashid Khan,-0.05475963141604149,12,-0.09680431592795574,0.181314347953448,12
2024.0,I Sharma,-0.05776338055549966,9,-0.18252821035612682,-0.08583601610295043,9
2024.0,DA Warner,-0.060229416981768334,8,-0.12413802254265385,,0
2024.0,T Natarajan,-0.06055649175542109,14,2.6793213476515095e-17,-0.0007928553429437102,14
2024.0,Harpreet Brar,-0.06759028314344555,13,-0.15705040531985534,0.059946777173602486,13
2024.0,YS Chahal,-0.06974019999211305,15,2.6793213476515095e-17,-0.04336984994795318,15
2024.0,Nithish Kumar Reddy,-0.0712069763216212,13,0.028632186977237403,-0.38140581745047786,7
2024.0,JC Buttler,-0.08110020712735935,11,-0.08161942283341285,,0
2024.0,GJ Maxwell,-0.09637054282352304,10,-0.14381625843004167,0.08765595513213187,6
2024.0,KH Pandya,-0.11694256194471167,14,-0.2957584126821113,0.12785411931165985,12
2024.0,Avesh Khan,-0.13002590404871825,15,0.021587364454355232,-0.2692398482777317,15
2024.0,K Rabada,-0.13813297497247026,11,-0.08325803123608239,-0.15640498378082054,11
2024.0,VG Arora,-0.13897049145772117,10,-0.007929461597757854,-0.043216048206489985,10
2024.0,Q de Kock,-0.14260864887671765,11,-0.15398229547971673,,0
2024.0,TU Deshpande,-0.1486369031109233,13,-0.03436174235664971,-0.06155927294346209,13
2024.0,Ravi Bishnoi,-0.1942557575116428,14,-0.052192795867134954,-0.09065908263574708,14
2024.0,WP Saha,-0.20648414141198035,9,-0.4209507188652201,,0
2024.0,V Shankar,-0.21983804880108954,8,-0.41781884534630476,,0
2024.0,RD Chahar,-0.23403654074270286,9,-0.0324330012458826,-0.2179055042396384,9
2024.0,Mukesh Kumar,-0.23714434359703382,10,-0.18013431251602988,-0.2926304172481494,10
2024.0,Mustafizur Rahman,-0.25758861066186306,9,2.6793213476515095e-17,-0.22444851946287056,9
2024.0,AD Russell,-0.26581355046139926,14,0.17943949432662668,-0.7378128505226761,14
2024.0,AK Markram,-0.26624489472752927,11,-0.45467399363757954,0.23786297591567845,2
2024.0,HH Pandya,-0.27339158665945335,14,0.041731901123262895,-0.8091993539251418,12
2024.0,A Badoni,-0.2836761342966932,13,-0.25995110736687416,-0.06490624000796963,2
2024.0,KK Ahmed,-0.30293579246290003,14,2.6793213476515095e-17,-0.26761460922217273,14
2024.0,B Kumar,-0.305603913955695,16,-0.18681573598933823,-0.32932324880350367,16
2024.0,AM Rahane,-0.3397703544373045,12,-0.31400444878228284,,0
2024.0,PP Chawla,-0.3439462440127413,11,-0.09002976411113184,-0.07768770315354165,11
2024.0,SN Thakur,-0.35737010070486197,9,-0.11057032884160944,-0.39093696016959545,9
2024.0,Naveen-ul-Haq,-0.4349471391065197,10,-0.060529188259160385,-0.5491143129274372,10
2024.0,Arshdeep Singh,-0.4429053182797322,14,-0.022655604565022493,-0.48249922459062383,14
2024.0,HV Patel,-0.44524095583421225,14,-0.13854087988060917,-0.36086157262485125,14
2024.0,MA Starc,-0.4670541302683867,13,-0.08925801495651195,-0.631890724227006,13
2024.0,SM Curran,-0.5032810663343488,13,-0.5282028283437692,-0.5105723598893154,13
2024.0,D Padikkal,-0.513404734533338,8,-0.7631914167960089,,0
2024.0,KV Sharma,-0.5249924832881722,9,0.0991263093853784,-0.6830781042196741,9
2024.0,Rasikh Salam,-0.5278829745806238,8,-0.2711527889881968,-0.6465417806070256,8
2024.0,Mohsin Khan,-0.5326382933352025,10,0.006476209336306588,-0.5416393655123977,10
2024.0,JD Unadkat,-0.5670589577467202,11,-0.21883771794383647,-0.4580161254339998,11
2024.0,Shahbaz Ahmed,-0.5791968375198451,16,-0.31012977553174853,-0.7750215994505791,15
2024.0,G Coetzee,-0.5998758249976215,10,-0.2764207336604401,-0.7517908628473483,10
2024.0,MM Sharma,-0.8875062013656073,12,-0.23231485002560034,-0.8952457850678849,11
2024.0,Yash Thakur,-0.9852270960375253,10,2.6793213476515095e-17,-1.077642406326501,10
2025.0,JM Sharma,1.127603516476815,15,0.3466506642966845,,0
2025.0,N Pooran,1.1094977178720642,14,1.2657593213237384,,0
2025.0,Abhishek Sharma,0.9889166921608734,14,1.1535919189544275,-0.08130133187372592,6
2025.0,SA Yadav,0.9169186679930171,16,1.0896042358811762,,0
2025.0,Priyansh Arya,0.8744274050059191,18,1.0217933269141752,,0
2025.0,JJ Bumrah,0.8582455120548778,12,-0.01861261044318524,1.123204184693056,12
2025.0,PD Salt,0.8330534045868998,13,0.9095101004431869,,0
2025.0,H Klaasen,0.8253222317916697,13,0.900414603037034,,0
2025.0,Naman Dhir,0.8018782982384174,14,0.41927189693210065,0.30264760154750353,2
2025.0,JC Buttler,0.7819032529264337,14,0.7648452821661985,,0
2025.0,SS Iyer,0.7669786963259203,17,0.903769522728628,,0
2025.0,TH David,0.7647002448085694,10,0.40022900374499076,,0
2025.0,MR Marsh,0.7386914593859276,13,0.9564191884361644,,0
2025.0,YBK Jaiswal,0.7176997536691451,14,0.7681598107082233,,0
2025.0,B Sai Sudharsan,0.5852060080569389,15,0.675830079817548,,0
2025.0,P Simran Singh,0.5700165977889203,18,0.7349477167052485,,0
2025.0,KK Nair,0.5453369056265125,8,0.6203710832820707,,0
2025.0,JP Inglis,0.5207819865637813,11,0.48649994595281904,,0
2025.0,Shubman Gill,0.5144589736639285,15,0.5754899343558196,,0
2025.0,Ishan Kishan,0.5131415199906931,14,0.1553691745216233,,0
2025.0,RD Rickelton,0.4808339712888207,14,0.3061905383768503,,0
2025.0,CV Varun,0.47930427275263293,13,-0.006099585844429113,0.61370115670679,13
2025.0,MJ Santner,0.43791039163845247,13,-0.125583450211737,0.4887440273990404,13
2025.0,R Parag,0.43161449012215997,14,0.5923784866954315,0.20786006831870746,9
2025.0,TM Head,0.37656203986909004,12,0.48596869378565594,,0
2025.0,SP Narine,0.37369048565184015,12,0.3597785166165825,0.606099901801266,12
2025.0,KL Rahul,0.36703526456688595,13,0.4402150357108195,,0
2025.0,Aniket Verma,0.3632876608090307,13,0.3311524052270064,,0
2025.0,Kuldeep Yadav,0.319273467404531,14,-0.0700428883542837,0.7816027358481532,14
2025.0,M Shahrukh Khan,0.30601513881513964,11,0.4056017308850452,-0.017545526079407615,1
2025.0,DS Rathi,0.30071953836440096,13,-0.0576421993794037,0.38014868671891033,13
2025.0,N Rana,0.27716941520408406,11,0.3558037185002366,0.14163591551990407,2
2025.0,Dhruv Jurel,0.2710649581332295,13,0.26808761490872235,,0
2025.0,M Prasidh Krishna,0.2353443040915451,15,2.6793213476515095e-17,0.3155530960328211,15
2025.0,AM Rahane,0.22849335140659197,12,0.2689993860372504,,0
2025.0,Abdul Samad,0.2274791606425492,13,0.23059887708776478,,0
2025.0,RK Singh,0.2262251364372414,11,0.13996247521571334,,0
2025.0,A Kamboj,0.2185502195648319,8,-0.11084666229598499,0.4015660084274638,8
2025.0,AR Patel,0.2181111416236869,13,0.3180190579080746,0.3383957659173484,12
2025.0,V Kohli,0.2174817791495436,15,0.2774300205134562,,0
2025.0,A Badoni,0.17391329787646373,13,-0.0008726038365326953,0.2991167323759616,1
2025.0,Abishek Porel,0.1718460967589359,13,0.21058072064264294,,0
2025.0,SV Samson,0.17046663820173358,9,0.16509028900835168,,0
2025.0,Ashutosh Sharma,0.1672615725988342,10,0.022418443192025246,,0
2025.0,R Tewatia,0.1552956501540435,14,0.03493703438125586,,0
2025.0,N Wadhera,0.14530464970804358,15,0.17540741028879897,,0
2025.0,KH Pandya,0.136340237758164,15,-0.15539655534480984,0.25870329278538673,15
2025.0,RG Sharma,0.12335772356438182,15,0.2351291986460125,,0
2025.0,PJ Cummins,0.09866590369909008,14,0.12256752558070518,-0.05176345095491586,14
2025.0,D Padikkal,0.09271227619398945,10,0.1905215610046928,,0
2025.0,AK Markram,0.07830075252339844,13,0.34330436834189854,-0.21740076135900363,5
2025.0,SB Dubey,0.07727445018206941,8,0.16594378514531993,,0
2025.0,Tilak Varma,0.07614827695105778,16,-0.10651355047380623,,0
2025.0,WG Jacks,0.07225640483503572,13,0.01745387693239308,-0.06686134595585086,8
2025.0,VR Iyer,0.06673445059995246,8,-0.08067472840390241,,0
2025.0,HH Pandya,0.0627795395971031,15,0.0824538041351,-0.03883618716793336,14
2025.0,DL Chahar,0.04036096228949123,14,-0.018120349096552617,-0.06596102692157345,14
2025.0,Noor Ahmad,0.040054954445765234,14,-0.1991839689303774,0.21834962928945117,14
2025.0,Shashank Singh,0.03628920880215303,14,0.05568013704406026,0.014657411073314848,1
2025.0,V Nigam,0.024833282933473085,14,0.24955642099138603,-0.16344620593699366,13
2025.0,TA Boult,0.01162123508944193,16,-0.03783074266197523,0.03736461511029379,16
2025.0,JR Hazlewood,0.007974921131188584,12,-0.015847446075945914,0.2014811873060741,12
2025.0,SO Hetmyer,-0.010229110434920466,14,-0.22206623911822151,,0
2025.0,T Stubbs,-0.010507616838284347,14,0.1333841834455876,-0.4931778384467413,2
2025.0,RM Patidar,-0.02240189506671506,14,0.044094905467298655,,0
2025.0,A Raghuvanshi,-0.028005692160361004,11,0.027503822313190526,,0
2025.0,PWH de Silva,-0.03456641111395728,11,-0.1535234362938143,0.06496192825554982,11
2025.0,Rashid Khan,-0.0401359469168556,15,-0.0724224189930346,-0.14869740151814026,15
2025.0,RA Jadeja,-0.05404647550966995,14,-0.2400989667689212,0.17436801430960183,13
2025.0,Mohammed Siraj,-0.059765970922825824,15,-0.045639099904612165,-0.06428822014523813,15
2025.0,Arshdeep Singh,-0.05995482341483868,16,-0.06574965832675314,0.04842681621392205,16
2025.0,SE Rutherford,-0.0703980620499503,11,0.0009600009181528177,,0
2025.0,RR Pant,-0.08111933355359748,14,-0.1771539494096769,,0
2025.0,Suyash Sharma,-0.08604955754960937,14,2.6793213476515095e-17,-0.012454332853595504,14
2025.0,M Jansen,-0.08963058760959593,14,-0.24155451579053278,-0.12815140756512935,14
2025.0,MP Stoinis,-0.12281396081400549,12,0.3571330118215119,-0.9861333089830637,8
2025.0,JC Archer,-0.13021475705202393,12,-0.11828597064860367,-0.10239011959239704,12
2025.0,LS Livingstone,-0.14127892745673573,9,-0.20686787476658497,0.020277217328138017,5
2025.0,MS Dhoni,-0.15268969482132835,14,-0.37133656203148463,,0
2025.0,AD Russell,-0.16050876778495135,12,0.09087348599523297,-0.723801271325307,9
2025.0,R Ashwin,-0.16336240084717152,9,-0.11679708582461965,-0.16319062388298503,9
2025.0,Arshad Khan,-0.16895595843130895,9,-0.18052048144923122,-0.7437455367097345,9
2025.0,Zeeshan Ansari,-0.17916489201475452,10,2.6793213476515095e-17,-0.20632146232625762,10
2025.0,MM Sharma,-0.1810662290144,8,-0.06574965832675313,-0.23495418736025792,8
2025.0,MA Starc,-0.19783599999562362,12,-0.13271036020471572,-0.4434233327582863,11
2025.0,Nithish Kumar Reddy,-0.20075345756450041,13,-0.42662756978603456,0.13231730711907713,3
2025.0,Sandeep Sharma,-0.2012188574138624,10,-0.04757676958654726,-0.15364051247704866,10
2025.0,YS Chahal,-0.2082353201660466,13,2.6793213476515095e-17,-0.17735270956542337,13
2025.0,Harshit Rana,-0.219928266418767,13,-0.2425321318633086,-0.46856772777582756,13
2025.0,Yash Dayal,-0.2253120095206062,15,-0.07849345285175573,-0.1631150036459862,15
2025.0,B Kumar,-0.2521062803901692,14,-0.23992677758681763,-0.04127587143456526,14
2025.0,Q de Kock,-0.2610285512993402,8,-0.29621602210983256,,0
2025.0,R Ravindra,-0.266787028600995,8,-0.2709125632379735,,0
2025.0,Avesh Khan,-0.30110594161822946,13,-0.007825204484737842,-0.43434421654617716,13
2025.0,TU Deshpande,-0.308595222283726,10,-0.1001764962479498,-0.5593227261030459,10
2025.0,M Theekshana,-0.31053256954733216,11,-0.3901164489567032,-0.14307345140916894,11
2025.0,DA Miller,-0.3159796610038658,10,-0.3929425245183744,,0
2025.0,Mukesh Kumar,-0.3396665635196265,12,2.6793213476515098e-17,-0.31388234182030866,12
2025.0,VG Arora,-0.34013138312585894,12,-0.12954473297480684,-0.3901719933581473,12
2025.0,HV Patel,-0.35004041611720454,13,-0.22862407038704788,-0.23385442286724092,13
2025.0,R Sai Kishore,-0.36100567019366736,14,-0.10808783617707214,-0.4133551792180577,14
2025.0,F du Plessis,-0.361637406094843,9,-0.4324005684984862,,0
2025.0,Azmatullah Omarzai,-0.37883227034343214,8,-0.06212016266016561,-0.5939610643723179,8
2025.0,KK Ahmed,-0.4239579181440189,14,-0.021617567235414407,-0.3912034695075829,14
2025.0,S Dube,-0.5202485507410232,14,-0.4602296413998099,-0.08896455299490581,1
2025.0,SN Thakur,-0.5300202277033474,10,-0.07572491116417486,-0.835681852943807,10
2025.0,M Pathirana,-0.666230381529631,12,2.6793213476515098e-17,-0.7408459196246042,12
2025.0,Ravi Bishnoi,-0.6952109442756678,12,-0.14174033197193284,-1.0056947095733813,11
2025.0,Mohammed Shami,-0.8457955643316439,9,-0.11292194278822347,-0.9046847040878941,9
2026.0,V Suryavanshi,2.317853437081203,16,2.801919063850183,,0
2026.0,FH Allen,1.298148266640094,11,1.6110145052593816,,0
2026.0,RD Rickelton,1.2289313068651115,12,1.3604435145210463,,0
2026.0,Ishan Kishan,1.2193260876642742,15,1.3363120014175975,,0
2026.0,RM Patidar,1.1273792788712105,14,1.250135722710653,,0
2026.0,Priyansh Arya,1.0714432330473254,13,1.3281514706856021,,0
2026.0,Abhishek Sharma,1.0616405781591407,15,1.4453863855342122,-0.05841063929913991,3
2026.0,P Simran Singh,0.9447079629654935,14,0.8891688982860819,,0
2026.0,KL Rahul,0.9356408494837323,14,1.134543287502803,,0
2026.0,Shubman Gill,0.8280025724426919,16,0.8566845124443937,,0
2026.0,D Padikkal,0.8095479934603124,15,0.8200034452965632,,0
2026.0,V Kohli,0.7974998461269306,16,0.9009942971986009,,0
2026.0,SS Iyer,0.7515502675735242,13,0.8333644495443632,,0
2026.0,MR Marsh,0.7125335152939308,13,0.866423958624255,,0
2026.0,SV Samson,0.6591814144220921,14,0.7543057995121644,,0
2026.0,SP Narine,0.6539831814914729,13,-0.08890941857649232,1.032709383587349,13
2026.0,JC Buttler,0.6194846201319164,17,0.39814400386223187,,0
2026.0,SN Khan,0.5811245249982322,10,0.3569748356000315,,0
2026.0,C Connolly,0.5675454857422678,13,0.6761094135642101,,0
2026.0,Dhruv Jurel,0.564329677509087,16,0.4021294854139086,,0
2026.0,H Klaasen,0.529893197017224,15,0.5081061427158224,,0
2026.0,D Ferreira,0.5158839202019007,14,0.5973722023725679,-0.2505391119587225,3
2026.0,B Sai Sudharsan,0.47207394761177546,17,0.5870139482887178,,0
2026.0,TM Head,0.47046220977186864,15,0.6587921738963618,0.17786725438476073,1
2026.0,JM Sharma,0.46326252569612014,15,-0.1959548291375729,,0
2026.0,D Brevis,0.4535387140500456,11,-0.29026843843428884,,0
2026.0,RG Sharma,0.3963300286441262,9,0.5733814272686044,,0
2026.0,P Nissanka,0.3846092748340126,10,0.5082672842586166,,0
2026.0,R Parag,0.3517440807952959,14,0.3829689703130278,0.10554828338354769,4
2026.0,B Kumar,0.34964702422315763,16,-0.07852269213173274,0.662756313093035,16
2026.0,L Ngidi,0.3324241145411586,11,-0.0897484036240895,0.6096210302769834,11
2026.0,TH David,0.32631275864525755,15,0.547835376043244,-0.1197921408769882,1
2026.0,Ashutosh Sharma,0.2887996015472873,8,0.382718766348241,,0
2026.0,JO Holder,0.2502898059577881,11,-0.22769841073895114,0.7107575806607141,11
2026.0,JJ Bumrah,0.23262450834760035,13,-0.05477305325750237,0.37529721002115346,13
2026.0,Naman Dhir,0.23012904869453998,14,0.21287758122061054,,0
2026.0,Sameer Rizvi,0.21062028151313994,11,0.10753611663449938,,0
2026.0,M Shahrukh Khan,0.20378289704733515,8,-0.06709690957415121,,0
2026.0,YBK Jaiswal,0.20050906995204715,16,0.2628084836816437,,0
2026.0,A Raghuvanshi,0.17348128368126126,13,0.10785078507668944,,0
2026.0,Tilak Varma,0.155458089805146,14,0.0700383004914378,,0
2026.0,DA Miller,0.14671923476637302,11,0.03939226744414436,,0
2026.0,MP Stoinis,0.12938755153217338,11,0.36882648663776507,-0.46876980124067313,4
2026.0,CV Varun,0.11458187581819158,11,-0.05634767320055609,0.08758060624623004,11
2026.0,AR Patel,0.11044227857106488,14,-0.2860501799620008,0.5093226805795766,13
2026.0,JC Archer,0.10374825015366103,16,-0.07667849729303851,0.05949241741865227,16
2026.0,A Badoni,0.10213872738327852,10,0.26505468646772706,-0.014477993268814692,1
2026.0,SE Rutherford,0.0872784722834612,8,0.07180726107191959,,0
2026.0,Nithish Kumar Reddy,0.0860871090579242,14,0.44093128158955625,-0.36984432372629944,14
2026.0,J Overton,0.06978404859137706,10,0.029538301098235725,-0.23333163592035958,10
2026.0,Shashank Singh,0.0664055410679363,11,0.23541285730452816,0.17763141702000304,4
2026.0,KH Pandya,0.060675934710691284,16,-0.028118489526755712,0.33712751077089587,15
2026.0,Aniket Verma,0.051550975330758954,9,-0.06894912358629252,,0
2026.0,SA Yadav,0.0513042140477002,13,0.10824752627501358,,0
2026.0,RK Singh,0.04363806891207911,11,-0.09817539446542733,,0
2026.0,PJ Cummins,0.04330097775032332,8,0.0316073053421664,-0.0425211526916526,8
2026.0,N Rana,0.03425234044476709,9,0.1886101236235406,-0.06756339851563335,1
2026.0,YS Chahal,0.030401741497447794,13,2.6793213476515095e-17,0.029372141965341998,12
2026.0,Mohammed Siraj,0.027595260621332017,17,-0.16146289762575608,0.13311850015695115,17
2026.0,S Arora,0.013596291930873089,11,0.05311777806310445,,0
2026.0,Yash Raj Punja,0.0057838873924203615,8,2.6793213476515095e-17,0.11391537873718569,8
2026.0,RR Pant,0.001087689613424946,13,-0.10875387893590195,,0
2026.0,R Powell,-0.0060455841567536904,9,-0.25936231504246904,,0
2026.0,Noor Ahmad,-0.009590831347502857,14,-0.2365185993710044,-0.057614379273076145,14
2026.0,Prince Yadav,-0.015370664296122882,14,-0.015953666094158773,0.0930073260441343,14
2026.0,Washington Sundar,-0.015497531513732031,16,0.012672754638688388,0.11719874950662076,5
2026.0,Rasikh Salam,-0.018912705448798122,12,-0.019823653994394674,0.021960618938940895,12
2026.0,Sakib Hussain,-0.03098232956447654,11,-0.07665233913857639,0.027836562898746798,11
2026.0,JR Hazlewood,-0.03912646647906897,13,-0.017180871178324834,-0.1391373979091045,13
2026.0,Brijesh Sharma,-0.05545258999577502,13,-0.04656091404550799,-0.04629967384674648,13
2026.0,Ramandeep Singh,-0.05650487453085214,8,-0.3118329637584883,-0.05302407513354351,1
2026.0,E Malinga,-0.057840521502263355,15,-0.19194660004773462,-0.04469393517651786,15
2026.0,AM Rahane,-0.06546960682189229,14,-0.11655517831621058,,0
2026.0,Kartik Tyagi,-0.07691626866535271,13,-0.0448096542785692,-0.16903095760768366,13
2026.0,RA Jadeja,-0.08226148286304061,13,-0.3204492124444111,0.24769656687608338,12
2026.0,JG Bethell,-0.09470327317953262,8,-0.2385233242118437,,0
2026.0,Suyash Sharma,-0.09767905558746211,12,2.6793213476515098e-17,-0.007805730650911373,12
2026.0,K Rabada,-0.10533154771965872,17,-0.09017236458753379,-0.17457628755710364,17
2026.0,C Green,-0.10751567300708263,14,0.06736283511056276,-0.48097172330254206,10
2026.0,MD Choudhary,-0.1388584673421696,10,-0.1332396287418189,,0
2026.0,Kartik Sharma,-0.14476773186914327,11,-0.08653372828089775,,0
2026.0,Mohammed Shami,-0.15173687454913642,13,-0.04908773233479115,-0.03842027997371311,13
2026.0,Mukesh Choudhary,-0.15230110105348044,8,-0.011528160892676692,-0.15566296315705558,8
2026.0,Abdul Samad,-0.15681880882623705,8,-0.24744414887211957,,0
2026.0,AK Markram,-0.19620747415114362,12,-0.03883619244923003,-0.6608409613862447,4
2026.0,R Tewatia,-0.2010819291651362,15,-0.16367285074101892,,0
2026.0,SO Hetmyer,-0.2182576424304026,8,-0.4480376817840084,,0
2026.0,S Dube,-0.23275469923163347,12,-0.014244892433597167,-0.3757827149141837,4
2026.0,Arshdeep Singh,-0.23973452573733184,14,-0.0056639011412556025,-0.188373563712999,14
2026.0,XC Bartlett,-0.240363840241744,9,0.11674733515817369,-0.6030114860361412,9
2026.0,N Pooran,-0.24477765283940123,14,-0.2908450914894346,,0
2026.0,AS Roy,-0.24515112701911146,13,-0.08479707087821688,-0.306546835162077,12
2026.0,M Jansen,-0.3103972919422646,12,-0.29903335689084937,-0.26961448626519374,12
2026.0,M Prasidh Krishna,-0.31148438636860276,12,-0.05825991843197465,-0.4240669848076255,12
2026.0,Gurjapneet Singh,-0.32832031504172526,8,2.6793213476515095e-17,-0.43953907908377976,8
2026.0,AM Ghazanfar,-0.34042259471981634,11,-0.034721868843034596,-0.42951423760663604,11
2026.0,T Stubbs,-0.36649976056844186,13,-0.4622481320939788,,0
2026.0,T Natarajan,-0.3844753000222745,10,-0.03026459412958018,-0.5765094379131429,9
2026.0,VG Arora,-0.40187635033529895,10,-0.0525997266614025,-0.45925177644682175,10
2026.0,HH Pandya,-0.42518552428557826,10,-0.16807326631667602,-1.0039615505808601,9
2026.0,Ravi Bishnoi,-0.4412842981165231,9,-0.07445044177274106,-0.5621237573787838,9
2026.0,DS Rathi,-0.45936103344962376,10,-0.0828643207909827,-0.5061541001177182,10
2026.0,Shivang Kumar,-0.46469654784586123,13,-0.2257911667333317,-0.20106856127746803,13
2026.0,RD Gaikwad,-0.4699110772623919,14,-0.5923686729520926,,0
2026.0,N Burger,-0.4972668047284054,13,0.0005101540696163957,-0.5002873731943678,13
2026.0,Kuldeep Yadav,-0.5398693223370218,12,-0.2923958645153846,-0.496370141719686,11
2026.0,Rashid Khan,-0.5477000933254912,16,-0.1323731737085401,-0.3493325870480724,16
2026.0,Vijaykumar Vyshak,-0.554966303349065,9,-0.06725465362128932,-0.644223513990776,9
2026.0,A Kamboj,-0.5597634084175576,14,-0.022379149408326922,-0.70723521594827,14
2026.0,Harsh Dubey,-0.5863683471500499,8,-0.07301591963400973,-0.47508192612376154,8
2026.0,DL Chahar,-0.6502533922492493,8,-0.05954344818697137,-1.0246103937954156,8
2026.0,Mukesh Kumar,-0.8632932848009234,9,2.6793213476515095e-17,-0.9655561542332526,9
2026.0,R Shepherd,-0.9004394295489562,15,-0.14241187712926126,-1.2447345367401264,12
2026.0,SN Thakur,-1.2447909286035077,8,-0.4269378906528527,-1.3265236489181222,7
